日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,688319,20.34,20.35,20.63,19.86,19254,38821496.0,3.79,0.05,0.01,0.67
2023-02-24,688319,19.86,20.29,20.3,19.84,18651,37442868.0,2.26,-0.29,-0.06,0.65
2023-02-27,688319,20.09,19.91,20.14,19.56,24627,49024021.0,2.86,-1.87,-0.38,0.86
2023-02-28,688319,19.91,19.96,20.18,19.66,14508,28995792.0,2.61,0.25,0.05,0.51
2023-03-01,688319,19.97,19.78,20.2,19.66,13650,27153725.0,2.71,-0.9,-0.18,0.48
2023-03-02,688319,19.78,19.95,20.12,19.61,9872,19692355.0,2.58,0.86,0.17,0.35
2023-03-03,688319,20.06,21.06,21.24,20.06,40902,85486459.0,5.91,5.56,1.11,1.43
2023-03-06,688319,20.89,21.03,21.54,20.77,23588,50009198.0,3.66,-0.14,-0.03,0.82
2023-03-07,688319,21.03,19.65,21.17,19.64,21397,43229812.0,7.28,-6.56,-1.38,0.75
2023-03-08,688319,19.65,19.96,20.34,19.48,14593,29155681.0,4.38,1.58,0.31,0.51
2023-03-09,688319,19.72,20.39,20.56,19.72,21053,42716590.0,4.21,2.15,0.43,0.74
2023-03-10,688319,20.19,20.26,20.34,19.75,15102,30240034.0,2.89,-0.64,-0.13,0.53
2023-03-13,688319,19.98,20.93,21.51,19.78,50506,105517322.0,8.54,3.31,0.67,1.77
2023-03-14,688319,21.08,21.24,21.36,20.76,27145,57405162.0,2.87,1.48,0.31,0.95
2023-03-15,688319,21.64,21.75,21.91,21.3,26147,56714376.0,2.87,2.4,0.51,0.91
2023-03-16,688319,21.6,21.75,22.13,21.34,28930,63111493.0,3.63,0.0,0.0,1.01
2023-03-17,688319,21.95,21.95,22.76,20.95,48134,106256852.0,8.32,0.92,0.2,1.68
2023-03-20,688319,21.79,21.63,21.89,20.46,35971,76412399.0,6.51,-1.46,-0.32,1.26
