日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,600078,12.58,12.43,12.59,12.4,36161,45473264.0,1.52,-0.8,-0.1,0.55
2023-02-24,600078,12.39,12.19,12.51,12.1,59791,74010407.0,3.3,-1.93,-0.24,0.9
2023-02-27,600078,12.1,12.3,12.47,12.1,57273,71130301.0,3.04,0.9,0.11,0.86
2023-02-28,600078,12.32,12.43,12.43,12.24,46232,57560435.0,1.54,1.06,0.13,0.7
2023-03-01,600078,12.2,12.03,12.28,11.95,114234,139674245.0,2.65,-3.22,-0.4,1.72
2023-03-02,600078,12.03,11.69,12.14,11.6,97870,116915647.0,4.49,-2.83,-0.34,1.48
2023-03-03,600078,11.65,11.76,11.81,11.62,50017,59183524.0,1.63,0.6,0.07,0.75
2023-03-06,600078,11.77,11.7,11.81,11.67,38219,45232662.0,1.19,-0.51,-0.06,0.58
2023-03-07,600078,11.76,11.63,11.87,11.62,51522,61101530.0,2.14,-0.6,-0.07,0.78
2023-03-08,600078,11.67,11.71,11.71,11.44,47419,55509709.0,2.32,0.69,0.08,0.72
2023-03-09,600078,11.74,11.88,12.07,11.72,67997,81874242.0,2.99,1.45,0.17,1.03
2023-03-10,600078,11.87,11.49,11.87,11.49,59271,69722606.0,3.2,-3.28,-0.39,0.89
2023-03-13,600078,11.47,11.22,11.48,11.16,61024,69405327.0,2.79,-2.35,-0.27,0.92
2023-03-14,600078,11.22,11.21,11.42,11.13,60465,68655813.0,2.58,-0.09,-0.01,0.91
2023-03-15,600078,11.18,11.37,11.49,11.18,53627,61281306.0,2.77,1.43,0.16,0.81
2023-03-16,600078,11.38,11.01,11.38,11.01,51921,58733750.0,3.25,-3.17,-0.36,0.78
2023-03-17,600078,11.11,11.09,11.15,10.99,39282,43920497.0,1.45,0.73,0.08,0.59
2023-03-20,600078,11.04,10.82,11.09,10.6,75805,82938197.0,4.42,-2.43,-0.27,1.14
2023-03-21,600078,10.88,11.08,11.08,10.74,61333,67761362.0,3.14,2.4,0.26,0.93
2023-03-22,600078,11.11,10.9,11.15,10.86,47341,52421180.0,2.62,-1.62,-0.18,0.71
2023-03-23,600078,10.94,10.97,10.97,10.6,75230,82041757.0,3.39,0.64,0.07,1.14
2023-03-24,600078,10.96,11.03,11.34,10.89,75104,84376026.0,4.1,0.55,0.06,1.13
2023-03-27,600078,10.97,10.81,10.97,10.69,64233,70175772.0,2.54,-1.99,-0.22,0.97
2023-03-28,600078,10.76,11.36,11.36,10.76,114837,130025271.0,5.55,5.09,0.55,1.73
2023-03-29,600078,11.65,11.93,11.93,11.54,54028,64252944.0,3.43,5.02,0.57,0.82
2023-03-30,600078,12.17,11.91,12.38,11.65,154358,186390463.0,6.12,-0.17,-0.02,2.33
2023-03-31,600078,11.86,11.69,11.95,11.65,84114,99946423.0,2.52,-1.85,-0.22,1.27
2023-04-03,600078,11.61,12.13,12.22,11.45,115152,137326480.0,6.59,3.76,0.44,1.74
2023-04-04,600078,11.96,12.09,12.36,11.93,87579,107702637.0,3.54,-0.33,-0.04,1.32
2023-04-06,600078,12.09,12.03,12.21,11.83,64559,78375580.0,3.14,-0.5,-0.06,0.97
2023-04-07,600078,12.08,12.26,12.37,11.96,70464,86629192.0,3.41,1.91,0.23,1.06
2023-04-10,600078,12.25,12.43,12.46,12.17,70755,88024371.0,2.37,1.39,0.17,1.07
2023-04-11,600078,12.18,12.49,12.69,12.02,101170,126247763.0,5.39,0.48,0.06,1.53
2023-04-12,600078,12.5,12.32,12.57,12.25,67952,84818019.0,2.56,-1.36,-0.17,1.03
2023-04-13,600078,11.88,11.7,12.01,11.7,120767,144032006.0,2.52,-5.03,-0.62,1.82
2023-04-14,600078,11.62,11.66,11.8,11.48,74743,87915875.0,2.74,-0.34,-0.04,1.13
2023-04-17,600078,11.69,11.86,11.88,11.61,54507,64858075.0,2.32,1.72,0.2,0.82
2023-04-18,600078,11.8,11.9,11.98,11.79,48463,58235951.0,1.6,0.34,0.04,0.73
2023-04-19,600078,11.9,11.96,12.1,11.81,62914,75972354.0,2.44,0.5,0.06,0.95
2023-04-20,600078,11.96,11.64,11.99,11.64,66559,79117094.0,2.93,-2.68,-0.32,1.0
2023-04-21,600078,11.64,11.56,11.74,11.4,56992,66756891.0,2.92,-0.69,-0.08,0.86
2023-04-24,600078,11.5,10.99,11.5,10.98,96610,108399623.0,4.5,-4.93,-0.57,1.46
2023-04-25,600078,10.89,10.44,10.95,10.44,101007,108463049.0,4.64,-5.0,-0.55,1.52
2023-04-26,600078,10.27,9.92,10.27,9.91,148509,149846609.0,3.45,-4.98,-0.52,2.24
2023-04-27,600078,9.44,9.58,9.91,9.44,117972,115261231.0,4.74,-3.43,-0.34,1.78
2023-04-28,600078,9.63,9.92,10.05,9.63,86016,85938482.0,4.38,3.55,0.34,1.3
2023-05-04,600078,9.81,9.42,9.81,9.42,71601,68739231.0,3.93,-5.04,-0.5,1.08
2023-05-05,600078,8.99,8.94,9.06,8.94,37552,34042938.0,1.27,-5.1,-0.48,0.57
2023-05-08,600078,8.51,9.38,9.39,8.51,176615,160009341.0,9.84,4.92,0.44,2.67
2023-05-09,600078,9.24,8.98,9.62,8.91,112554,105568539.0,7.57,-4.26,-0.4,1.7
2023-05-10,600078,8.59,8.83,8.94,8.59,101655,90200388.0,3.9,-1.67,-0.15,1.53
2023-05-11,600078,9.01,9.21,9.28,8.84,96836,89057002.0,4.98,4.3,0.38,1.46
2023-05-12,600078,9.25,9.22,9.53,9.16,74365,69943867.0,4.02,0.11,0.01,1.12
2023-05-15,600078,9.19,9.23,9.49,9.13,73194,68934935.0,3.9,0.11,0.01,1.1
2023-05-16,600078,9.21,8.92,9.32,8.82,72152,65994416.0,5.42,-3.36,-0.31,1.09
2023-05-17,600078,8.79,9.0,9.07,8.62,59217,53547643.0,5.04,0.9,0.08,0.89
2023-05-18,600078,9.0,8.82,9.07,8.75,58746,52865641.0,3.56,-2.0,-0.18,0.89
2023-05-19,600078,8.79,8.99,9.05,8.61,72465,64818131.0,4.99,1.93,0.17,1.09
2023-05-22,600078,8.92,9.14,9.26,8.81,61465,56500152.0,5.01,1.67,0.15,0.93
