日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,300074,4.11,4.06,4.16,4.05,94552,38647424.0,2.65,-2.17,-0.09,1.78
2023-02-24,300074,4.08,4.08,4.13,4.06,66943,27383625.0,1.72,0.49,0.02,1.26
2023-02-27,300074,4.08,4.01,4.13,4.0,76222,30883557.0,3.19,-1.72,-0.07,1.44
2023-02-28,300074,4.04,4.08,4.15,4.02,106685,43457775.0,3.24,1.75,0.07,2.01
2023-03-01,300074,4.07,4.28,4.29,4.07,206539,87213328.0,5.39,4.9,0.2,3.89
2023-03-02,300074,4.28,4.28,4.36,4.26,144587,62239198.0,2.34,0.0,0.0,2.73
2023-03-03,300074,4.29,4.24,4.3,4.17,111859,47190740.0,3.04,-0.93,-0.04,2.11
2023-03-06,300074,4.28,4.17,4.29,4.15,99281,41744968.0,3.3,-1.65,-0.07,1.87
2023-03-07,300074,4.18,4.07,4.21,4.05,110450,45638164.0,3.84,-2.4,-0.1,2.08
2023-03-08,300074,4.07,4.17,4.17,4.06,94506,39028426.0,2.7,2.46,0.1,1.78
2023-03-09,300074,4.19,4.28,4.31,4.09,176693,74468341.0,5.28,2.64,0.11,3.33
2023-03-10,300074,4.28,4.35,4.4,4.24,236713,102803139.0,3.74,1.64,0.07,4.46
2023-03-13,300074,4.33,4.37,4.38,4.27,182340,79224361.0,2.53,0.46,0.02,3.44
2023-03-14,300074,4.34,4.23,4.36,4.17,211202,89642651.0,4.35,-3.2,-0.14,3.98
2023-03-15,300074,4.26,4.23,4.35,4.21,160800,68518531.0,3.31,0.0,0.0,3.03
2023-03-16,300074,4.18,4.14,4.22,4.12,111448,46383251.0,2.36,-2.13,-0.09,2.1
2023-03-17,300074,4.19,4.29,4.31,4.18,151753,64664388.0,3.14,3.62,0.15,2.86
2023-03-20,300074,4.32,4.2,4.36,4.17,143354,61020092.0,4.43,-2.1,-0.09,2.7
2023-03-21,300074,4.22,4.3,4.31,4.15,136122,57920866.0,3.81,2.38,0.1,2.57
2023-03-22,300074,4.32,4.46,4.49,4.28,212954,94102756.0,4.88,3.72,0.16,4.01
2023-03-23,300074,4.43,4.43,4.47,4.36,149217,65832451.0,2.47,-0.67,-0.03,2.81
2023-03-24,300074,4.45,4.52,4.68,4.38,243649,109556040.0,6.77,2.03,0.09,4.59
2023-03-27,300074,4.52,4.47,4.58,4.37,171662,76560785.0,4.65,-1.11,-0.05,3.24
2023-03-28,300074,4.52,4.41,4.52,4.38,126456,56210167.0,3.13,-1.34,-0.06,2.38
2023-03-29,300074,4.4,4.43,4.52,4.37,132022,58644351.0,3.4,0.45,0.02,2.49
2023-03-30,300074,4.44,4.29,4.45,4.29,127441,55376982.0,3.61,-3.16,-0.14,2.4
2023-03-31,300074,4.32,4.45,4.46,4.26,137479,60183732.0,4.66,3.73,0.16,2.59
2023-04-03,300074,4.44,4.52,4.53,4.35,160173,71536559.0,4.04,1.57,0.07,3.02
2023-04-04,300074,4.54,4.47,4.54,4.4,118431,52875436.0,3.1,-1.11,-0.05,2.23
2023-04-06,300074,4.45,4.37,4.47,4.33,121624,53406692.0,3.13,-2.24,-0.1,2.29
2023-04-07,300074,4.38,4.57,4.6,4.29,247185,111121680.0,7.09,4.58,0.2,4.66
2023-04-10,300074,4.6,4.3,4.6,4.26,280594,123161948.0,7.44,-5.91,-0.27,5.29
2023-04-11,300074,4.28,4.38,4.42,4.24,183301,79691419.0,4.19,1.86,0.08,3.45
2023-04-12,300074,4.38,4.51,4.54,4.31,176163,78791997.0,5.25,2.97,0.13,3.32
2023-04-13,300074,4.5,4.49,4.58,4.46,162128,73221312.0,2.66,-0.44,-0.02,3.06
2023-04-14,300074,4.46,4.56,4.68,4.45,215546,98187524.0,5.12,1.56,0.07,4.06
2023-04-17,300074,4.56,4.4,4.56,4.37,168217,74517534.0,4.17,-3.51,-0.16,3.17
2023-04-18,300074,4.42,4.3,4.44,4.25,134221,58016318.0,4.32,-2.27,-0.1,2.53
2023-04-19,300074,4.28,4.31,4.45,4.27,159398,69704077.0,4.19,0.23,0.01,3.0
2023-04-20,300074,4.29,4.29,4.37,4.22,137692,58919146.0,3.48,-0.46,-0.02,2.6
2023-04-21,300074,4.29,3.95,4.3,3.92,198973,81036203.0,8.86,-7.93,-0.34,3.75
2023-04-24,300074,3.9,3.9,3.99,3.86,136811,53491717.0,3.29,-1.27,-0.05,2.58
2023-04-25,300074,3.9,3.78,3.9,3.72,129267,49050057.0,4.62,-3.08,-0.12,2.44
2023-04-26,300074,3.78,3.66,3.8,3.63,155284,57450177.0,4.5,-3.17,-0.12,2.93
2023-04-27,300074,3.65,3.65,3.75,3.62,160336,59033345.0,3.55,-0.27,-0.01,3.02
2023-04-28,300074,3.66,4.11,4.12,3.66,309360,122631684.0,12.6,12.6,0.46,5.83
2023-05-04,300074,4.05,4.18,4.2,4.05,201218,83108620.0,3.65,1.7,0.07,3.79
2023-05-05,300074,4.25,4.15,4.25,4.08,131804,54720489.0,4.07,-0.72,-0.03,2.48
2023-05-08,300074,4.17,4.13,4.19,4.06,121655,50079105.0,3.13,-0.48,-0.02,2.29
2023-05-09,300074,4.15,4.04,4.16,4.03,136595,55759027.0,3.15,-2.18,-0.09,2.57
2023-05-10,300074,4.04,4.02,4.13,4.0,89901,36421303.0,3.22,-0.5,-0.02,1.69
2023-05-11,300074,4.05,4.1,4.13,4.02,127219,51879458.0,2.74,1.99,0.08,2.4
2023-05-12,300074,4.1,4.07,4.13,4.02,101790,41458250.0,2.68,-0.73,-0.03,1.92
2023-05-15,300074,4.05,4.02,4.08,3.94,95912,38338475.0,3.44,-1.23,-0.05,1.81
2023-05-16,300074,3.99,3.9,4.02,3.87,108767,42707490.0,3.73,-2.99,-0.12,2.05
2023-05-17,300074,3.89,4.01,4.01,3.85,100038,39556012.0,4.1,2.82,0.11,1.89
2023-05-18,300074,4.03,4.18,4.21,3.99,150013,62195179.0,5.49,4.24,0.17,2.83
2023-05-19,300074,4.19,4.18,4.21,4.13,120151,50156829.0,1.91,0.0,0.0,2.26
2023-05-22,300074,4.19,4.13,4.2,4.11,91836,38142105.0,2.15,-1.2,-0.05,1.73
2023-05-23,300074,4.13,4.1,4.16,4.06,96805,39771829.0,2.42,-0.73,-0.03,1.82
2023-05-24,300074,4.11,4.11,4.16,4.06,84970,34942014.0,2.44,0.24,0.01,1.6
2023-05-25,300074,4.09,4.08,4.15,4.0,92504,37522998.0,3.65,-0.73,-0.03,1.74
2023-05-26,300074,4.07,4.23,4.25,4.04,148826,62146638.0,5.15,3.68,0.15,2.81
2023-05-29,300074,4.23,4.22,4.3,4.19,107307,45488225.0,2.6,-0.24,-0.01,2.02
2023-05-30,300074,4.19,4.29,4.29,4.14,93116,39473737.0,3.55,1.66,0.07,1.76
2023-05-31,300074,4.3,4.38,4.43,4.26,180544,78772347.0,3.96,2.1,0.09,3.4
2023-06-01,300074,4.37,4.45,4.5,4.35,206180,91785567.0,3.42,1.6,0.07,3.89
2023-06-02,300074,4.43,4.38,4.48,4.37,166425,73399140.0,2.47,-1.57,-0.07,3.14
2023-06-05,300074,4.39,4.45,4.48,4.37,106383,47228722.0,2.51,1.6,0.07,2.01
2023-06-06,300074,4.39,4.3,4.43,4.27,160102,69695720.0,3.6,-3.37,-0.15,3.02
2023-06-07,300074,4.32,4.42,4.51,4.24,162009,71499843.0,6.28,2.79,0.12,3.05
2023-06-08,300074,4.44,4.41,4.5,4.34,122320,53804823.0,3.62,-0.23,-0.01,2.31
2023-06-09,300074,4.41,4.42,4.43,4.32,94494,41414104.0,2.49,0.23,0.01,1.78
2023-06-12,300074,4.39,4.41,4.51,4.39,129487,57525588.0,2.71,-0.23,-0.01,2.44
2023-06-13,300074,4.43,4.48,4.55,4.39,127862,57397898.0,3.63,1.59,0.07,2.41
2023-06-14,300074,4.48,4.49,4.52,4.43,77811,34859523.0,2.01,0.22,0.01,1.47
2023-06-15,300074,4.49,4.44,4.5,4.41,104434,46363184.0,2.0,-1.11,-0.05,1.97
2023-06-16,300074,4.4,4.45,4.52,4.34,103728,46299228.0,4.05,0.23,0.01,1.96
2023-06-19,300074,4.45,4.45,4.48,4.4,75225,33408172.0,1.8,0.0,0.0,1.42
2023-06-20,300074,4.45,4.38,4.46,4.35,98659,43335786.0,2.47,-1.57,-0.07,1.86
2023-06-21,300074,4.38,4.27,4.38,4.25,110051,47300811.0,2.97,-2.51,-0.11,2.07
2023-06-26,300074,4.23,4.14,4.28,4.13,127140,53064901.0,3.51,-3.04,-0.13,2.4
2023-06-27,300074,4.13,4.25,4.3,4.12,81005,34311068.0,4.35,2.66,0.11,1.53
2023-06-28,300074,4.26,4.3,4.34,4.05,139356,58254873.0,6.82,1.18,0.05,2.63
2023-06-29,300074,4.26,4.33,4.34,4.25,99172,42605531.0,2.09,0.7,0.03,1.87
2023-06-30,300074,4.32,4.31,4.36,4.26,96845,41721166.0,2.31,-0.46,-0.02,1.83
2023-07-03,300074,4.31,4.27,4.35,4.2,125135,53302794.0,3.48,-0.93,-0.04,2.36
2023-07-04,300074,4.23,4.29,4.34,4.23,86935,37379163.0,2.58,0.47,0.02,1.64
2023-07-05,300074,4.32,4.26,4.39,4.25,87790,37800110.0,3.26,-0.7,-0.03,1.65
2023-07-06,300074,4.25,4.34,4.38,4.22,105506,45759933.0,3.76,1.88,0.08,1.99
2023-07-07,300074,4.31,4.2,4.34,4.17,136126,57563018.0,3.92,-3.23,-0.14,2.57
2023-07-10,300074,4.2,4.15,4.24,4.13,83391,34709971.0,2.62,-1.19,-0.05,1.57
2023-07-11,300074,4.15,4.19,4.27,4.14,88239,37153548.0,3.13,0.96,0.04,1.66
2023-07-12,300074,4.19,4.05,4.22,4.04,107663,44153454.0,4.3,-3.34,-0.14,2.03
2023-07-13,300074,4.07,4.14,4.16,4.05,98850,40575195.0,2.72,2.22,0.09,1.86
2023-07-14,300074,4.14,4.32,4.42,4.12,201399,86439917.0,7.25,4.35,0.18,3.8
