日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,301056,7.46,7.41,7.5,7.37,6590,5454365.0,1.74,-0.54,-0.04,0.99
2023-02-24,301056,7.4,7.49,7.52,7.38,14281,11859740.0,1.89,1.08,0.08,2.14
2023-02-27,301056,7.46,7.32,7.55,7.31,12049,9915307.0,3.2,-2.27,-0.17,1.81
2023-02-28,301056,7.4,7.44,7.44,7.3,11837,9738435.0,1.91,1.64,0.12,1.77
2023-03-01,301056,7.44,7.54,7.55,7.41,14742,12307473.0,1.88,1.34,0.1,2.21
2023-03-02,301056,7.58,7.53,7.58,7.47,11287,9442566.0,1.46,-0.13,-0.01,1.69
2023-03-03,301056,7.52,7.44,7.55,7.4,9075,7547263.0,1.99,-1.2,-0.09,1.36
2023-03-06,301056,7.5,7.48,7.51,7.42,7826,6514196.0,1.21,0.54,0.04,1.17
2023-03-07,301056,7.48,7.31,7.5,7.31,12064,9915504.0,2.54,-2.27,-0.17,1.81
2023-03-08,301056,7.33,7.39,7.4,7.28,11043,9051877.0,1.64,1.09,0.08,1.66
2023-03-09,301056,7.41,7.6,7.69,7.35,32756,27456765.0,4.6,2.84,0.21,4.91
2023-03-10,301056,7.55,7.72,8.05,7.5,75876,65558975.0,7.24,1.58,0.12,11.38
2023-03-13,301056,7.89,7.74,8.21,7.61,68160,59125027.0,7.77,0.26,0.02,10.22
2023-03-14,301056,7.57,8.08,8.31,7.35,161214,140824924.0,12.4,4.39,0.34,24.17
2023-03-15,301056,7.92,8.49,8.8,7.9,174189,161481706.0,11.14,5.07,0.41,26.12
2023-03-16,301056,8.35,8.34,8.59,8.11,112644,103246126.0,5.65,-1.77,-0.15,16.89
2023-03-17,301056,8.25,8.3,8.44,7.98,119726,107930982.0,5.52,-0.48,-0.04,17.95
2023-03-20,301056,8.2,7.9,8.22,7.89,78260,69238722.0,3.98,-4.82,-0.4,11.73
2023-03-21,301056,7.93,7.87,7.94,7.74,62208,53868734.0,2.53,-0.38,-0.03,9.33
2023-03-22,301056,7.85,7.84,7.9,7.77,46590,40396681.0,1.65,-0.38,-0.03,6.99
2023-03-23,301056,7.85,7.82,7.88,7.76,39108,33905869.0,1.53,-0.26,-0.02,5.86
2023-03-24,301056,7.81,7.69,7.84,7.64,47802,40941827.0,2.56,-1.66,-0.13,7.17
2023-03-27,301056,7.69,7.57,7.69,7.48,36951,31091819.0,2.73,-1.56,-0.12,5.54
2023-03-28,301056,7.58,7.46,7.58,7.46,20172,16835124.0,1.59,-1.45,-0.11,3.02
2023-03-29,301056,7.47,7.47,7.52,7.45,18863,15716620.0,0.94,0.13,0.01,2.83
2023-03-30,301056,7.5,7.33,7.51,7.33,23396,19277471.0,2.41,-1.87,-0.14,3.51
