日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,300788,21.36,20.86,21.41,20.76,15191,33677441.0,3.04,-2.57,-0.55,0.8
2023-02-24,300788,20.86,20.7,21.08,20.66,14270,31302638.0,2.01,-0.77,-0.16,0.75
2023-02-27,300788,20.48,20.44,20.89,20.44,16081,35018206.0,2.17,-1.26,-0.26,0.85
2023-02-28,300788,20.66,20.74,20.93,20.5,11477,25062150.0,2.1,1.47,0.3,0.6
2023-03-01,300788,20.76,21.61,21.75,20.76,22737,51144887.0,4.77,4.19,0.87,1.2
2023-03-02,300788,21.76,21.85,22.03,21.55,16460,37757280.0,2.22,1.11,0.24,0.87
2023-03-03,300788,21.83,22.29,22.83,21.64,32937,77335056.0,5.45,2.01,0.44,1.73
2023-03-06,300788,22.33,23.22,23.86,22.2,53455,130215960.0,7.45,4.17,0.93,2.81
2023-03-07,300788,23.22,22.31,23.41,22.29,36133,86691608.0,4.82,-3.92,-0.91,1.9
2023-03-08,300788,22.5,22.68,22.95,22.39,19606,46624056.0,2.51,1.66,0.37,1.03
2023-03-09,300788,22.69,23.23,23.43,22.62,26790,64940261.0,3.57,2.43,0.55,1.41
2023-03-10,300788,23.12,22.58,23.25,22.36,22588,54007341.0,3.83,-2.8,-0.65,1.19
2023-03-13,300788,22.84,22.96,23.08,22.16,16028,38074374.0,4.07,1.68,0.38,0.84
2023-03-14,300788,22.96,22.38,23.09,22.26,13516,32079007.0,3.61,-2.53,-0.58,0.71
2023-03-15,300788,22.57,22.44,22.81,22.26,14726,34828326.0,2.46,0.27,0.06,0.77
2023-03-16,300788,22.49,22.3,22.49,21.91,12883,30078075.0,2.58,-0.62,-0.14,0.68
2023-03-17,300788,22.28,22.9,23.06,22.28,18204,43552464.0,3.5,2.69,0.6,0.96
2023-03-20,300788,23.05,23.3,23.77,22.81,31620,77496966.0,4.19,1.75,0.4,1.66
2023-03-21,300788,23.27,23.42,23.73,23.02,23011,56520609.0,3.05,0.52,0.12,1.21
2023-03-22,300788,23.86,23.94,24.03,23.37,23224,57741386.0,2.82,2.22,0.52,1.22
2023-03-23,300788,23.94,23.7,23.94,23.44,18389,45689797.0,2.09,-1.0,-0.24,0.97
2023-03-24,300788,23.76,25.03,25.12,23.51,38877,99649993.0,6.79,5.61,1.33,2.04
2023-03-27,300788,25.01,30.26,30.26,24.64,140447,407254676.0,22.45,20.89,5.23,7.39
2023-03-28,300788,30.36,27.85,31.42,27.69,141949,430609607.0,12.33,-7.96,-2.41,7.47
2023-03-29,300788,27.05,27.46,28.34,26.52,99940,284033663.0,6.54,-1.4,-0.39,5.26
2023-03-30,300788,27.33,25.47,27.38,25.22,81006,218759476.0,7.87,-7.25,-1.99,4.26
2023-03-31,300788,25.6,25.91,26.26,25.14,55045,148339737.0,4.4,1.73,0.44,2.89
2023-04-03,300788,25.56,26.79,26.95,25.56,74512,206577542.0,5.36,3.4,0.88,3.92
2023-04-04,300788,26.66,27.76,29.4,26.31,112153,326619897.0,11.53,3.62,0.97,5.9
2023-04-06,300788,26.91,25.86,27.32,25.44,78880,215333814.0,6.77,-6.84,-1.9,4.15
2023-04-07,300788,26.27,26.31,26.62,25.34,53146,144304472.0,4.95,1.74,0.45,2.79
2023-04-10,300788,26.36,25.77,27.23,25.55,44067,121409258.0,6.39,-2.05,-0.54,2.32
2023-04-11,300788,25.36,28.71,29.36,25.31,102844,297060323.0,15.72,11.41,2.94,5.41
2023-04-12,300788,28.87,29.22,30.26,27.75,98620,298253262.0,8.74,1.78,0.51,5.19
2023-04-13,300788,29.86,31.91,34.04,29.24,155250,509395359.0,16.43,9.21,2.69,8.16
