日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,002631,6.33,6.3,6.36,6.26,36794,23412391.0,1.58,-0.32,-0.02,0.56
2023-02-24,002631,6.32,6.3,6.34,6.28,29695,18905700.0,0.95,0.0,0.0,0.45
2023-02-27,002631,6.3,6.2,6.31,6.18,42196,26530958.02,2.06,-1.59,-0.1,0.64
2023-02-28,002631,6.29,6.21,6.29,6.13,35747,22311616.0,2.58,0.16,0.01,0.55
2023-03-01,002631,6.19,6.29,6.31,6.18,38763,24435363.3,2.09,1.29,0.08,0.59
2023-03-02,002631,6.29,6.27,6.34,6.25,30349,19262201.0,1.43,-0.32,-0.02,0.46
2023-03-03,002631,6.29,6.18,6.31,6.16,31660,19841555.0,2.39,-1.44,-0.09,0.48
2023-03-06,002631,6.19,6.1,6.2,6.07,32925,20322813.0,2.1,-1.29,-0.08,0.5
2023-03-07,002631,6.11,5.94,6.12,5.94,38603,23418518.0,2.95,-2.62,-0.16,0.59
2023-03-08,002631,5.94,5.98,5.99,5.91,26013,15652206.0,1.35,0.67,0.04,0.4
2023-03-09,002631,5.98,5.98,6.01,5.91,26141,15733492.0,1.67,0.0,0.0,0.4
2023-03-10,002631,5.88,5.92,5.98,5.87,37119,22232194.0,1.84,-1.0,-0.06,0.57
2023-03-13,002631,5.91,5.82,5.92,5.78,30866,18181371.0,2.36,-1.69,-0.1,0.47
2023-03-14,002631,5.81,5.73,5.86,5.65,38951,22582135.0,3.61,-1.55,-0.09,0.59
2023-03-15,002631,5.78,5.79,5.81,5.74,26095,15231111.0,1.22,1.05,0.06,0.4
2023-03-16,002631,5.81,5.69,5.82,5.68,30522,17729712.0,2.42,-1.73,-0.1,0.47
2023-03-17,002631,5.73,5.69,5.77,5.67,23127,13345222.74,1.76,0.0,0.0,0.35
2023-03-20,002631,5.7,5.74,5.8,5.66,30558,17684011.0,2.46,0.88,0.05,0.47
2023-03-21,002631,5.75,5.85,5.85,5.71,25112,14719575.0,2.44,1.92,0.11,0.38
2023-03-22,002631,5.85,5.94,5.97,5.85,37302,22350432.0,2.05,1.54,0.09,0.57
2023-03-23,002631,5.92,5.91,5.94,5.88,20554,12270410.68,1.01,-0.51,-0.03,0.31
2023-03-24,002631,5.93,5.9,5.96,5.88,20249,12084549.16,1.35,-0.17,-0.01,0.31
2023-03-27,002631,5.93,5.89,5.94,5.83,24868,14789614.0,1.86,-0.17,-0.01,0.38
2023-03-28,002631,5.87,5.86,5.94,5.82,34330,20397643.0,2.04,-0.51,-0.03,0.52
2023-03-29,002631,5.88,5.75,5.88,5.74,26547,15539941.67,2.39,-1.88,-0.11,0.41
2023-03-30,002631,5.78,5.76,5.78,5.69,23653,13730727.29,1.57,0.17,0.01,0.36
2023-03-31,002631,5.76,5.8,5.84,5.76,16966,9942120.0,1.39,0.69,0.04,0.26
2023-04-03,002631,5.85,5.9,5.91,5.75,23402,13820119.8,2.76,1.72,0.1,0.36
2023-04-04,002631,5.92,5.84,5.97,5.81,37869,22490865.03,2.71,-1.02,-0.06,0.58
2023-04-06,002631,5.82,5.71,5.83,5.7,34107,19782663.2,2.23,-2.23,-0.13,0.52
2023-04-07,002631,5.71,5.76,5.79,5.68,20025,11610521.85,1.93,0.88,0.05,0.31
2023-04-10,002631,5.78,5.68,5.81,5.66,34127,19687821.19,2.6,-1.39,-0.08,0.52
2023-04-11,002631,5.73,5.7,5.73,5.59,27042,15451261.01,2.46,0.35,0.02,0.41
2023-04-12,002631,5.99,5.79,6.06,5.74,88995,52613256.3,5.61,1.58,0.09,1.36
2023-04-13,002631,5.83,6.04,6.32,5.78,211646,129864878.24,9.33,4.32,0.25,3.23
2023-04-14,002631,5.95,5.9,6.02,5.82,132466,78689694.57,3.31,-2.32,-0.14,2.02
2023-04-17,002631,5.9,5.91,6.11,5.86,130690,79107987.88,4.24,0.17,0.01,2.0
2023-04-18,002631,5.91,6.0,6.05,5.89,89608,54100486.32,2.71,1.52,0.09,1.37
2023-04-19,002631,5.97,5.85,5.97,5.82,81520,48408455.6,2.5,-2.5,-0.15,1.24
2023-04-20,002631,5.86,5.61,5.86,5.6,88117,50300374.76,4.44,-4.1,-0.24,1.35
2023-04-21,002631,5.59,5.38,5.62,5.36,71814,39759506.2,4.63,-4.1,-0.23,1.1
2023-04-24,002631,5.4,5.29,5.41,5.27,41601,22431925.5,2.6,-1.67,-0.09,0.64
2023-04-25,002631,5.32,5.17,5.33,5.11,49304,25814781.0,4.16,-2.27,-0.12,0.75
2023-04-26,002631,5.16,5.23,5.23,5.15,27367,14389219.0,1.55,1.16,0.06,0.42
2023-04-27,002631,5.23,5.22,5.29,5.18,19650,10405964.0,2.1,-0.19,-0.01,0.3
2023-04-28,002631,5.21,5.33,5.34,5.21,29935,16031302.8,2.49,2.11,0.11,0.46
2023-05-04,002631,5.34,5.34,5.38,5.29,22892,12340323.0,1.69,0.19,0.01,0.35
2023-05-05,002631,5.3,5.27,5.34,5.22,31440,16740833.0,2.25,-1.31,-0.07,0.48
