日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-30,688809,265.6,226.01,276.82,220.23,180690,4345152944.0,66.51,165.61,140.92,74.2
2025-12-31,688809,240.0,256.8,276.57,235.03,138075,3483205340.0,18.38,13.62,30.79,56.7
2026-01-05,688809,275.0,283.0,308.0,275.0,103204,2992704314.0,12.85,10.2,26.2,42.38
2026-01-06,688809,275.0,293.0,298.81,275.0,78394,2248912568.0,8.41,3.53,10.0,32.19
2026-01-07,688809,315.0,329.77,349.73,315.0,77335,2550465529.0,11.85,12.55,36.77,31.76
2026-01-08,688809,320.68,323.0,348.5,313.88,75356,2466713076.0,10.5,-2.05,-6.77,30.94
2026-01-09,688809,310.2,367.0,386.0,301.2,95148,3222934481.0,26.25,13.62,44.0,39.07
2026-01-12,688809,370.0,356.0,372.5,340.13,56724,2022421077.0,8.82,-3.0,-11.0,23.29
2026-01-13,688809,350.12,361.0,383.2,350.0,53404,1965365364.0,9.33,1.4,5.0,21.93
2026-01-14,688809,361.01,368.0,398.88,360.0,52150,1971573040.0,10.77,1.94,7.0,21.41
2026-01-15,688809,366.99,388.9,396.0,352.6,46031,1728506899.0,11.79,5.68,20.9,18.9
2026-01-16,688809,394.99,385.0,407.77,379.0,43406,1699950641.0,7.4,-1.0,-3.9,17.82
2026-01-19,688809,382.0,370.57,392.85,368.39,36636,1383899428.0,6.35,-3.75,-14.43,15.04
2026-01-20,688809,369.0,373.0,390.0,365.0,40708,1532345458.0,6.75,0.66,2.43,16.72
2026-01-21,688809,375.99,362.78,393.99,353.56,44094,1638919898.0,10.84,-2.74,-10.22,18.11
2026-01-22,688809,368.83,345.01,371.83,338.88,43882,1521082885.0,9.08,-4.9,-17.77,18.02
2026-01-23,688809,342.02,353.0,357.29,338.99,31255,1085578705.0,5.3,2.32,7.99,12.83
2026-01-26,688809,351.0,344.0,362.0,337.0,23516,816480100.0,7.08,-2.55,-9.0,9.66
2026-01-27,688809,342.34,362.02,377.0,342.34,45647,1658957858.0,10.08,5.24,18.02,18.74
2026-01-28,688809,363.2,347.0,370.0,332.07,50036,1733213426.0,10.48,-4.15,-15.02,20.55
2026-01-29,688809,341.0,317.3,342.99,316.0,39169,1285558343.0,7.78,-8.56,-29.7,16.08
2026-01-30,688809,315.2,321.0,324.8,313.5,29209,931318347.0,3.56,1.17,3.7,11.99
2026-02-02,688809,315.0,309.67,321.9,307.02,21332,669326526.0,4.64,-3.53,-11.33,8.76
2026-02-03,688809,327.98,353.17,355.77,327.95,62003,2137229741.0,8.98,14.05,43.5,25.46
2026-02-04,688809,345.0,337.25,348.99,331.0,25466,862697459.0,5.09,-4.51,-15.92,10.46
2026-02-05,688809,326.01,336.7,348.78,323.8,32604,1096989526.0,7.41,-0.16,-0.55,13.39
2026-02-06,688809,334.0,324.86,346.68,324.86,30398,1012646176.0,6.48,-3.52,-11.84,12.48
2026-02-09,688809,332.01,337.62,345.7,331.01,22223,752015170.0,4.52,3.93,12.76,9.13
2026-02-10,688809,336.99,335.0,340.0,328.3,14147,472218546.0,3.47,-0.78,-2.62,5.81
2026-02-11,688809,332.2,325.5,336.98,323.08,15090,495051155.0,4.15,-2.84,-9.5,6.2
2026-02-12,688809,327.44,328.29,335.81,322.22,19259,634661662.0,4.18,0.86,2.79,7.91
2026-02-13,688809,325.0,343.0,352.0,322.01,28723,986126660.0,9.14,4.48,14.71,11.79
