日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,600769,7.54,7.71,7.86,7.49,99781,76799516.0,4.91,2.39,0.18,2.66
2023-02-24,600769,7.7,7.73,7.77,7.61,47096,36256952.0,2.08,0.26,0.02,1.26
2023-02-27,600769,7.7,7.63,7.76,7.59,45298,34736336.0,2.2,-1.29,-0.1,1.21
2023-02-28,600769,7.59,7.71,7.72,7.59,28380,21718864.0,1.7,1.05,0.08,0.76
2023-03-01,600769,7.7,7.74,7.75,7.65,30821,23727137.0,1.3,0.39,0.03,0.82
2023-03-02,600769,7.72,7.87,7.92,7.72,47692,37458835.0,2.58,1.68,0.13,1.27
2023-03-03,600769,7.89,8.28,8.6,7.88,186969,156749796.0,9.15,5.21,0.41,4.99
2023-03-06,600769,8.21,8.22,8.27,8.04,86438,70604379.0,2.78,-0.72,-0.06,2.31
2023-03-07,600769,8.23,8.08,8.4,8.08,71291,58673187.0,3.89,-1.7,-0.14,1.9
2023-03-08,600769,8.1,8.3,8.44,8.09,76290,63167955.0,4.33,2.72,0.22,2.03
2023-03-09,600769,8.36,8.29,8.4,8.2,51319,42450295.0,2.41,-0.12,-0.01,1.37
2023-03-10,600769,8.3,8.13,8.35,8.1,46099,37620063.0,3.02,-1.93,-0.16,1.23
2023-03-13,600769,8.07,8.09,8.2,7.99,51968,41962277.0,2.58,-0.49,-0.04,1.39
2023-03-14,600769,8.09,7.99,8.12,7.85,46384,36990239.0,3.34,-1.24,-0.1,1.24
2023-03-15,600769,8.07,8.24,8.25,7.99,59372,48483121.0,3.25,3.13,0.25,1.58
2023-03-16,600769,8.19,8.04,8.25,8.03,42984,34915338.0,2.67,-2.43,-0.2,1.15
2023-03-17,600769,8.09,8.25,8.32,8.06,68195,56076827.0,3.23,2.61,0.21,1.82
2023-03-20,600769,8.16,8.02,8.26,7.99,77512,62612625.0,3.27,-2.79,-0.23,2.07
2023-03-21,600769,8.1,8.0,8.1,7.85,46059,36554682.0,3.12,-0.25,-0.02,1.23
2023-03-22,600769,8.01,7.95,8.08,7.92,36882,29451618.0,2.0,-0.63,-0.05,0.98
2023-03-23,600769,7.94,8.01,8.09,7.85,46835,37331650.0,3.02,0.75,0.06,1.25
2023-03-24,600769,8.03,7.83,8.03,7.81,46929,36992021.0,2.75,-2.25,-0.18,1.25
