日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-23,603100,27.36,25.74,27.36,25.39,45830,166015916.0,7.21,-5.85,-1.6,1.17
2023-02-24,603100,25.81,27.31,27.47,25.4,36510,136491298.0,8.04,6.1,1.57,0.93
2023-02-27,603100,27.1,27.7,28.46,26.96,22947,88228604.0,5.49,1.43,0.39,0.59
2023-02-28,603100,27.46,28.93,29.06,27.32,21417,83862984.0,6.28,4.44,1.23,0.55
2023-03-01,603100,28.97,28.49,30.53,27.97,38556,154302092.0,8.85,-1.52,-0.44,0.99
2023-03-02,603100,28.59,28.38,29.16,27.93,23719,93526543.0,4.32,-0.39,-0.11,0.61
2023-03-03,603100,28.19,27.03,28.53,27.0,29059,110666713.0,5.39,-4.76,-1.35,0.74
2023-03-06,603100,27.33,28.16,28.47,27.24,32420,126381911.0,4.55,4.18,1.13,0.83
2023-03-07,603100,28.1,27.32,28.53,26.98,31919,122830258.0,5.5,-2.98,-0.84,0.82
2023-03-08,603100,27.32,27.49,28.07,27.13,16125,61625551.0,3.44,0.62,0.17,0.41
2023-03-09,603100,27.51,27.49,27.74,27.09,9764,37309082.0,2.36,0.0,0.0,0.25
2023-03-10,603100,27.49,28.46,28.59,27.09,22276,86985356.0,5.46,3.53,0.97,0.57
2023-03-13,603100,28.38,28.93,29.23,28.03,21493,85708739.0,4.22,1.65,0.47,0.55
2023-03-14,603100,28.7,29.1,29.16,28.47,16339,65304878.0,2.39,0.59,0.17,0.42
2023-03-15,603100,29.16,28.82,29.3,28.7,8966,35925835.0,2.06,-0.96,-0.28,0.23
2023-03-16,603100,28.62,27.31,28.8,27.13,22831,87919460.0,5.79,-5.24,-1.51,0.58
2023-03-17,603100,27.31,27.04,27.93,26.93,17509,66563527.0,3.66,-0.99,-0.27,0.45
2023-03-20,603100,26.86,26.21,26.97,25.85,27169,99742191.0,4.14,-3.07,-0.83,0.69
2023-03-21,603100,25.98,26.86,26.91,24.77,41728,151497481.0,8.16,2.48,0.65,1.07
2023-03-22,603100,26.69,26.68,27.09,25.47,33780,123400611.0,6.03,-0.67,-0.18,0.86
2023-03-23,603100,26.55,25.69,26.62,25.47,21577,78048304.0,4.31,-3.71,-0.99,0.55
2023-03-24,603100,25.39,25.42,25.83,25.15,19385,68915985.0,2.65,-1.05,-0.27,0.5
2023-03-27,603100,25.65,26.46,26.76,25.2,26377,96593700.0,6.14,4.09,1.04,0.67
2023-03-28,603100,26.19,26.46,27.65,26.02,29955,111644620.0,6.16,0.0,0.0,0.77
2023-03-29,603100,26.46,25.93,26.76,25.77,21198,77555105.0,3.74,-2.0,-0.53,0.54
2023-03-30,603100,26.12,27.22,27.32,25.4,40566,149330357.0,7.4,4.97,1.29,1.04
2023-03-31,603100,27.39,27.09,27.51,26.78,20011,75641494.0,2.68,-0.48,-0.13,0.51
2023-04-03,603100,27.09,26.63,27.38,26.29,23344,86447149.0,4.02,-1.7,-0.46,0.6
2023-04-04,603100,26.56,26.55,26.91,25.64,35289,128921322.0,4.77,-0.3,-0.08,0.9
2023-04-06,603100,26.55,25.86,26.55,25.45,29832,107586608.0,4.14,-2.6,-0.69,0.76
2023-04-07,603100,25.86,25.79,26.07,25.24,21341,76433663.0,3.21,-0.27,-0.07,0.55
